order_id,customer_id,order_placement_date,On Time,In Full,On Time In Full,customer_name,city,ontime_target%,infull_target%,otif_target%,date,mmm_yy,week_no,days_for_delivery,total_order_qty,total_delivery_qty,volume_fill_rate
FJUN62703302,789703,2022-05-30,0,100,0,Sorefoz Mart,Vadodara,85,78,66,30-May-22,May 22,23,3,69,69,100.0
FJUN61703602,789703,2022-05-30,0,100,0,Sorefoz Mart,Vadodara,85,78,66,30-May-22,May 22,23,2,108,108,100.0
FMY531703603,789703,2022-05-30,100,100,100,Sorefoz Mart,Vadodara,85,78,66,30-May-22,May 22,23,1,790,790,100.0
FJUN61703601,789703,2022-05-30,100,100,100,Sorefoz Mart,Vadodara,85,78,66,30-May-22,May 22,23,2,867,867,100.0
FMY531401602,789401,2022-05-30,0,100,0,Propel Mart,Surat,85,79,67,30-May-22,May 22,23,1,74,74,100.0
FMY531401302,789401,2022-05-30,0,100,0,Propel Mart,Surat,85,79,67,30-May-22,May 22,23,1,84,84,100.0
FMY531401202,789401,2022-05-30,100,100,100,Propel Mart,Surat,85,79,67,30-May-22,May 22,23,1,919,919,100.0
FJUN62401401,789401,2022-05-30,100,100,100,Propel Mart,Surat,85,79,67,30-May-22,May 22,23,3,469,469,100.0
FJUN61401502,789401,2022-05-30,100,100,100,Propel Mart,Surat,85,79,67,30-May-22,May 22,23,2,212,212,100.0
FJUN61622603,789622,2022-05-30,100,0,0,Expert Mart,Vadodara,90,79,71,30-May-22,May 22,23,2,527,517,98.10246679316889
FMY531622203,789622,2022-05-30,100,100,100,Expert Mart,Vadodara,90,79,71,30-May-22,May 22,23,1,377,377,100.0
FJUN62622203,789622,2022-05-30,100,100,100,Expert Mart,Vadodara,90,79,71,30-May-22,May 22,23,3,236,236,100.0
FMY531320502,789320,2022-05-30,100,0,0,Chiptec Stores,Surat,91,81,74,30-May-22,May 22,23,1,675,663,98.22222222222223
FJUN61320503,789320,2022-05-30,100,0,0,Chiptec Stores,Surat,91,81,74,30-May-22,May 22,23,2,762,745,97.76902887139107
FJUN62320302,789320,2022-05-30,0,100,0,Chiptec Stores,Surat,91,81,74,30-May-22,May 22,23,3,67,67,100.0
FMY531721603,789721,2022-05-30,100,0,0,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,1,919,908,98.80304678998912
FMY531721203,789721,2022-05-30,0,100,0,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,1,158,158,100.0
FJUN61721103,789721,2022-05-30,0,100,0,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,2,464,464,100.0
FJUN61721201,789721,2022-05-30,0,100,0,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,2,188,188,100.0
FJUN62721202,789721,2022-05-30,0,100,0,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,3,247,247,100.0
FJUN62721301,789721,2022-05-30,100,100,100,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,3,483,483,100.0
FJUN61721603,789721,2022-05-30,100,100,100,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,2,119,119,100.0
FJUN61721101,789721,2022-05-30,100,100,100,Logic Stores,Ahmedabad,89,75,67,30-May-22,May 22,23,2,494,494,100.0
FMY531122101,789122,2022-05-30,100,0,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,1,402,382,95.02487562189054
FMY531122603,789122,2022-05-30,0,0,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,1,481,436,90.64449064449065
FJUN61122401,789122,2022-05-30,0,0,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,2,596,566,94.96644295302013
FJUN62122403,789122,2022-05-30,0,0,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,3,303,242,79.86798679867987
FJUN61122101,789122,2022-05-30,0,0,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,2,476,452,94.9579831932773
FMY531122601,789122,2022-05-30,0,100,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,1,165,165,100.0
FMY531122103,789122,2022-05-30,0,100,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,1,373,373,100.0
FJUN61122102,789122,2022-05-30,0,100,0,Coolblue,Vadodara,76,65,49,30-May-22,May 22,23,2,391,391,100.0
FMY531220501,789220,2022-05-30,100,0,0,Atlas Stores,Surat,91,76,69,30-May-22,May 22,23,1,716,682,95.25139664804469
FJUN61220603,789220,2022-05-30,100,0,0,Atlas Stores,Surat,91,76,69,30-May-22,May 22,23,2,553,532,96.20253164556962
FJUN61220203,789220,2022-05-30,0,100,0,Atlas Stores,Surat,91,76,69,30-May-22,May 22,23,2,230,230,100.0
FJUN62220603,789220,2022-05-30,100,100,100,Atlas Stores,Surat,91,76,69,30-May-22,May 22,23,3,179,179,100.0
FJUN61220602,789220,2022-05-30,100,100,100,Atlas Stores,Surat,91,76,69,30-May-22,May 22,23,2,169,169,100.0
FJUN61520202,789520,2022-05-30,100,0,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,2,532,487,91.54135338345864
FJUN62520501,789520,2022-05-30,100,0,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,3,248,236,95.16129032258065
FMY531520302,789520,2022-05-30,0,0,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,1,48,46,95.83333333333334
FJUN61520303,789520,2022-05-30,0,0,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,2,59,56,94.91525423728814
FJUN62520602,789520,2022-05-30,0,0,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,3,76,72,94.73684210526315
FMY531520403,789520,2022-05-30,0,100,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,1,204,204,100.0
FJUN62520202,789520,2022-05-30,0,100,0,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,3,104,104,100.0
FMY531520303,789520,2022-05-30,100,100,100,Acclaimed Stores,Surat,75,68,51,30-May-22,May 22,23,1,76,76,100.0
FMY531501502,789501,2022-05-30,100,0,0,Viveks Stores,Surat,92,80,74,30-May-22,May 22,23,1,548,524,95.62043795620438
FJUN62501501,789501,2022-05-30,100,0,0,Viveks Stores,Surat,92,80,74,30-May-22,May 22,23,3,459,420,91.50326797385621
FJUN61501401,789501,2022-05-30,100,0,0,Viveks Stores,Surat,92,80,74,30-May-22,May 22,23,2,655,622,94.9618320610687
FMY531501402,789501,2022-05-30,100,100,100,Viveks Stores,Surat,92,80,74,30-May-22,May 22,23,1,208,208,100.0
FMY531503603,789503,2022-05-30,100,0,0,Viveks Stores,Vadodara,86,82,71,30-May-22,May 22,23,1,602,554,92.02657807308971
FJUN61503603,789503,2022-05-30,100,0,0,Viveks Stores,Vadodara,86,82,71,30-May-22,May 22,23,2,661,613,92.73827534039334
FMY531503303,789503,2022-05-30,0,100,0,Viveks Stores,Vadodara,86,82,71,30-May-22,May 22,23,1,25,25,100.0
FJUN61503103,789503,2022-05-30,0,100,0,Viveks Stores,Vadodara,86,82,71,30-May-22,May 22,23,2,318,318,100.0
FJUN61403601,789403,2022-05-30,100,0,0,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,2,958,937,97.80793319415449
FMY531403301,789403,2022-05-30,0,100,0,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,1,47,47,100.0
FJUN61403102,789403,2022-05-30,0,100,0,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,2,472,472,100.0
FJUN62403202,789403,2022-05-30,0,100,0,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,3,435,435,100.0
FMY531403303,789403,2022-05-30,100,100,100,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,1,342,342,100.0
FJUN62403602,789403,2022-05-30,100,100,100,Propel Mart,Vadodara,86,79,68,30-May-22,May 22,23,3,176,176,100.0
FMY531421403,789421,2022-05-30,100,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,1,461,438,95.01084598698482
FMY531421602,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,1,72,58,80.55555555555556
FMY531421603,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,1,258,222,86.04651162790698
FJUN62421503,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,3,164,138,84.14634146341463
FJUN61421602,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,2,476,435,91.38655462184873
FJUN62421103,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,3,497,447,89.93963782696177
FJUN62421201,789421,2022-05-30,0,0,0,Lotus Mart,Ahmedabad,78,66,51,30-May-22,May 22,23,3,910,866,95.16483516483515
FJUN61303303,789303,2022-05-30,0,0,0,Expression Stores,Vadodara,88,78,69,30-May-22,May 22,23,2,73,69,94.52054794520548
FJUN62303502,789303,2022-05-30,0,100,0,Expression Stores,Vadodara,88,78,69,30-May-22,May 22,23,3,190,190,100.0
FJUN61303602,789303,2022-05-30,0,100,0,Expression Stores,Vadodara,88,78,69,30-May-22,May 22,23,2,112,112,100.0
FMY531303502,789303,2022-05-30,100,100,100,Expression Stores,Vadodara,88,78,69,30-May-22,May 22,23,1,619,619,100.0
FJUN62303103,789303,2022-05-30,100,100,100,Expression Stores,Vadodara,88,78,69,30-May-22,May 22,23,3,478,478,100.0
FJUN62121302,789121,2022-05-30,100,0,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,3,517,424,82.01160541586073
FJUN61121403,789121,2022-05-30,100,0,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,2,487,438,89.93839835728953
FMY531121403,789121,2022-05-30,0,0,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,1,295,280,94.91525423728814
FMY531121602,789121,2022-05-30,0,100,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,1,150,150,100.0
FJUN61121602,789121,2022-05-30,0,100,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,2,58,58,100.0
FJUN62121101,789121,2022-05-30,0,100,0,Coolblue,Ahmedabad,78,77,60,30-May-22,May 22,23,3,486,486,100.0
FJUN61522602,789522,2022-05-30,100,0,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,2,533,497,93.24577861163228
FJUN61522402,789522,2022-05-30,0,0,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,2,410,390,95.1219512195122
FJUN62522202,789522,2022-05-30,0,0,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,3,180,171,95.0
FMY531522602,789522,2022-05-30,0,100,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,1,59,59,100.0
FJUN61522102,789522,2022-05-30,0,100,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,2,311,311,100.0
FJUN62522401,789522,2022-05-30,0,100,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,3,254,254,100.0
FJUN62522101,789522,2022-05-30,0,100,0,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,3,476,476,100.0
FMY531522102,789522,2022-05-30,100,100,100,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,1,323,323,100.0
FJUN62522403,789522,2022-05-30,100,100,100,Acclaimed Stores,Vadodara,76,79,60,30-May-22,May 22,23,3,297,297,100.0
FMY531420601,789420,2022-05-30,0,0,0,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,1,129,116,89.92248062015504
FJUN61420502,789420,2022-05-30,0,100,0,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,2,591,591,100.0
FJUN62420602,789420,2022-05-30,0,100,0,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,3,388,388,100.0
FMY531420201,789420,2022-05-30,100,100,100,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,1,179,179,100.0
FJUN62420303,789420,2022-05-30,100,100,100,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,3,36,36,100.0
FJUN61420602,789420,2022-05-30,100,100,100,Lotus Mart,Surat,75,79,59,30-May-22,May 22,23,2,132,132,100.0
FJUN62720602,789720,2022-05-30,100,0,0,Logic Stores,Surat,86,77,66,30-May-22,May 22,23,3,1350,1342,99.4074074074074
FJUN61720602,789720,2022-05-30,100,0,0,Logic Stores,Surat,86,77,66,30-May-22,May 22,23,2,532,525,98.68421052631578
FMY531720301,789720,2022-05-30,100,100,100,Logic Stores,Surat,86,77,66,30-May-22,May 22,23,1,20,20,100.0
FMY531521601,789521,2022-05-30,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,1,112,106,94.64285714285714
FJUN61521402,789521,2022-05-30,100,0,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,2,488,486,99.59016393442623
FJUN62521102,789521,2022-05-30,0,0,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,3,311,295,94.85530546623794
FMY531521102,789521,2022-05-30,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,1,408,408,100.0
FMY531521403,789521,2022-05-30,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,1,354,354,100.0
FJUN62521303,789521,2022-05-30,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,3,378,378,100.0
FJUN61521201,789521,2022-05-30,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,2,301,301,100.0
FJUN62521503,789521,2022-05-30,0,100,0,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,3,243,243,100.0
FMY531521603,789521,2022-05-30,100,100,100,Acclaimed Stores,Ahmedabad,78,79,62,30-May-22,May 22,23,1,146,146,100.0
FJUN62422603,789422,2022-05-30,0,0,0,Lotus Mart,Vadodara,79,81,64,30-May-22,May 22,23,3,137,134,97.8102189781022
FJUN61422603,789422,2022-05-30,0,0,0,Lotus Mart,Vadodara,79,81,64,30-May-22,May 22,23,2,87,83,95.40229885057471
FMY531422601,789422,2022-05-30,0,100,0,Lotus Mart,Vadodara,79,81,64,30-May-22,May 22,23,1,502,502,100.0
FMY531422302,789422,2022-05-30,0,100,0,Lotus Mart,Vadodara,79,81,64,30-May-22,May 22,23,1,67,67,100.0
FJUN61422402,789422,2022-05-30,0,100,0,Lotus Mart,Vadodara,79,81,64,30-May-22,May 22,23,2,328,328,100.0
FJUN61603602,789603,2022-05-30,100,0,0,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,2,958,932,97.28601252609603
FJUN61603501,789603,2022-05-30,100,0,0,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,2,184,166,90.21739130434783
FMY531603303,789603,2022-05-30,0,100,0,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,1,558,558,100.0
FJUN62603502,789603,2022-05-30,0,100,0,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,3,194,194,100.0
FMY531603601,789603,2022-05-30,100,100,100,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,1,188,188,100.0
FJUN62603601,789603,2022-05-30,100,100,100,Info Stores,Vadodara,92,75,69,30-May-22,May 22,23,3,171,171,100.0
FJUN62103401,789103,2022-05-31,100,0,0,Vijay Stores,Vadodara,92,67,62,31-May-22,May 22,23,2,915,846,92.45901639344262
FJUN63103402,789103,2022-05-31,100,0,0,Vijay Stores,Vadodara,92,67,62,31-May-22,May 22,23,3,915,781,85.3551912568306
FJUN61103401,789103,2022-05-31,100,100,100,Vijay Stores,Vadodara,92,67,62,31-May-22,May 22,23,1,484,484,100.0
FJUN63903601,789903,2022-05-31,100,0,0,Elite Mart,Vadodara,92,65,60,31-May-22,May 22,23,3,1757,1576,89.69834945930563
FJUN62903502,789903,2022-05-31,100,0,0,Elite Mart,Vadodara,92,65,60,31-May-22,May 22,23,2,163,147,90.1840490797546
FJUN63903201,789903,2022-05-31,100,0,0,Elite Mart,Vadodara,92,65,60,31-May-22,May 22,23,3,270,216,80.0
FJUN61903601,789903,2022-05-31,100,0,0,Elite Mart,Vadodara,92,65,60,31-May-22,May 22,23,1,1060,1006,94.90566037735849
FJUN61903303,789903,2022-05-31,0,100,0,Elite Mart,Vadodara,92,65,60,31-May-22,May 22,23,1,69,69,100.0
FJUN62702103,789702,2022-05-31,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,31-May-22,May 22,23,2,345,328,95.07246376811594
FJUN63702502,789702,2022-05-31,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,31-May-22,May 22,23,3,198,182,91.91919191919192
FJUN61702602,789702,2022-05-31,100,0,0,Sorefoz Mart,Ahmedabad,89,66,59,31-May-22,May 22,23,1,394,373,94.67005076142132
FJUN61601601,789601,2022-05-31,100,0,0,Info Stores,Surat,92,67,62,31-May-22,May 22,23,1,735,694,94.42176870748298
FJUN63601103,789601,2022-05-31,100,0,0,Info Stores,Surat,92,67,62,31-May-22,May 22,23,3,426,405,95.07042253521126
FJUN61601101,789601,2022-05-31,100,0,0,Info Stores,Surat,92,67,62,31-May-22,May 22,23,1,477,453,94.9685534591195
FJUN63601501,789601,2022-05-31,0,100,0,Info Stores,Surat,92,67,62,31-May-22,May 22,23,3,172,172,100.0
FJUN63301502,789301,2022-05-31,100,0,0,Expression Stores,Surat,89,78,69,31-May-22,May 22,23,3,345,342,99.1304347826087
FJUN62301603,789301,2022-05-31,100,0,0,Expression Stores,Surat,89,78,69,31-May-22,May 22,23,2,558,527,94.44444444444444
FJUN61301302,789301,2022-05-31,0,100,0,Expression Stores,Surat,89,78,69,31-May-22,May 22,23,1,92,92,100.0
FJUN62301303,789301,2022-05-31,0,100,0,Expression Stores,Surat,89,78,69,31-May-22,May 22,23,2,31,31,100.0
FJUN61301601,789301,2022-05-31,100,100,100,Expression Stores,Surat,89,78,69,31-May-22,May 22,23,1,504,504,100.0
FJUN63203603,789203,2022-05-31,100,0,0,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,3,270,250,92.5925925925926
FJUN61203503,789203,2022-05-31,100,0,0,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,1,150,142,94.66666666666667
FJUN61203403,789203,2022-05-31,0,0,0,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,1,314,283,90.12738853503186
FJUN63203203,789203,2022-05-31,0,100,0,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,3,269,269,100.0
FJUN61203602,789203,2022-05-31,100,100,100,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,1,238,238,100.0
FJUN62203602,789203,2022-05-31,100,100,100,Rel Fresh,Vadodara,92,76,70,31-May-22,May 22,23,2,302,302,100.0
FJUN63621603,789621,2022-05-31,100,0,0,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,3,1189,1162,97.7291841883936
FJUN63621602,789621,2022-05-31,0,0,0,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,3,161,129,80.12422360248446
FJUN62621403,789621,2022-05-31,0,100,0,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,2,219,219,100.0
FJUN63621403,789621,2022-05-31,0,100,0,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,3,361,361,100.0
FJUN61621503,789621,2022-05-31,100,100,100,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,1,681,681,100.0
FJUN62621503,789621,2022-05-31,100,100,100,Expert Mart,Ahmedabad,92,81,75,31-May-22,May 22,23,2,902,902,100.0
FJUN62101403,789101,2022-05-31,100,0,0,Vijay Stores,Surat,86,80,69,31-May-22,May 22,23,2,471,466,98.93842887473461
FJUN63101602,789101,2022-05-31,100,0,0,Vijay Stores,Surat,86,80,69,31-May-22,May 22,23,3,1206,1145,94.94195688225538
FJUN61102603,789102,2022-05-31,100,0,0,Vijay Stores,Ahmedabad,90,81,73,31-May-22,May 22,23,1,321,307,95.6386292834891
FJUN62102502,789102,2022-05-31,100,100,100,Vijay Stores,Ahmedabad,90,81,73,31-May-22,May 22,23,2,190,190,100.0
FJUN63102502,789102,2022-05-31,100,100,100,Vijay Stores,Ahmedabad,90,81,73,31-May-22,May 22,23,3,231,231,100.0
FJUN63902603,789902,2022-05-31,100,0,0,Elite Mart,Ahmedabad,90,81,73,31-May-22,May 22,23,3,478,462,96.65271966527197
FJUN61902402,789902,2022-05-31,0,100,0,Elite Mart,Ahmedabad,90,81,73,31-May-22,May 22,23,1,285,285,100.0
FJUN61902401,789902,2022-05-31,100,100,100,Elite Mart,Ahmedabad,90,81,73,31-May-22,May 22,23,1,541,541,100.0
FJUN62902401,789902,2022-05-31,100,100,100,Elite Mart,Ahmedabad,90,81,73,31-May-22,May 22,23,2,418,418,100.0
FJUN62902503,789902,2022-05-31,100,100,100,Elite Mart,Ahmedabad,90,81,73,31-May-22,May 22,23,2,887,887,100.0
FJUN61201301,789201,2022-05-31,0,0,0,Rel Fresh,Surat,87,81,70,31-May-22,May 22,23,1,285,269,94.38596491228071
FJUN63201601,789201,2022-05-31,0,100,0,Rel Fresh,Surat,87,81,70,31-May-22,May 22,23,3,89,89,100.0
FJUN62201201,789201,2022-05-31,100,100,100,Rel Fresh,Surat,87,81,70,31-May-22,May 22,23,2,195,195,100.0
FJUN61201101,789201,2022-05-31,100,100,100,Rel Fresh,Surat,87,81,70,31-May-22,May 22,23,1,434,434,100.0
FJUN62202403,789202,2022-05-31,100,0,0,Rel Fresh,Ahmedabad,85,81,69,31-May-22,May 22,23,2,943,848,89.92576882290561
FJUN62202603,789202,2022-05-31,0,100,0,Rel Fresh,Ahmedabad,85,81,69,31-May-22,May 22,23,2,172,172,100.0
FJUN63202603,789202,2022-05-31,0,100,0,Rel Fresh,Ahmedabad,85,81,69,31-May-22,May 22,23,3,167,167,100.0
FJUN63202503,789202,2022-05-31,100,100,100,Rel Fresh,Ahmedabad,85,81,69,31-May-22,May 22,23,3,652,652,100.0
FJUN61202402,789202,2022-05-31,100,100,100,Rel Fresh,Ahmedabad,85,81,69,31-May-22,May 22,23,1,505,505,100.0
FJUN62321301,789321,2022-05-31,100,0,0,Chiptec Stores,Ahmedabad,87,81,70,31-May-22,May 22,23,2,31,28,90.32258064516128
FJUN63321403,789321,2022-05-31,100,100,100,Chiptec Stores,Ahmedabad,87,81,70,31-May-22,May 22,23,3,605,605,100.0
FJUN62402202,789402,2022-05-31,100,0,0,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,2,676,646,95.56213017751479
FJUN63402201,789402,2022-05-31,100,0,0,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,3,833,793,95.19807923169267
FJUN61402203,789402,2022-05-31,100,0,0,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,1,449,427,95.10022271714922
FJUN63402301,789402,2022-05-31,0,0,0,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,3,51,46,90.19607843137256
FJUN61402502,789402,2022-05-31,0,100,0,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,1,150,150,100.0
FJUN63402403,789402,2022-05-31,100,100,100,Propel Mart,Ahmedabad,89,80,71,31-May-22,May 22,23,3,394,394,100.0
FJUN61221201,789221,2022-05-31,100,0,0,Atlas Stores,Ahmedabad,85,80,68,31-May-22,May 22,23,1,952,927,97.37394957983193
FJUN63221602,789221,2022-05-31,100,0,0,Atlas Stores,Ahmedabad,85,80,68,31-May-22,May 22,23,3,981,942,96.02446483180428
FJUN62221402,789221,2022-05-31,100,0,0,Atlas Stores,Ahmedabad,85,80,68,31-May-22,May 22,23,2,1066,1012,94.93433395872421
FJUN62221401,789221,2022-05-31,0,100,0,Atlas Stores,Ahmedabad,85,80,68,31-May-22,May 22,23,2,221,221,100.0
FJUN62221603,789221,2022-05-31,0,100,0,Atlas Stores,Ahmedabad,85,80,68,31-May-22,May 22,23,2,97,97,100.0
FJUN61703102,789703,2022-05-31,100,0,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,1,476,452,94.9579831932773
FJUN63703603,789703,2022-05-31,100,0,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,3,569,546,95.95782073813707
FJUN62703103,789703,2022-05-31,0,0,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,2,390,370,94.87179487179486
FJUN62703502,789703,2022-05-31,0,0,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,2,147,140,95.23809523809523
FJUN63703102,789703,2022-05-31,0,100,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,3,495,495,100.0
FJUN61703402,789703,2022-05-31,0,100,0,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,1,336,336,100.0
FJUN62703603,789703,2022-05-31,100,100,100,Sorefoz Mart,Vadodara,85,78,66,31-May-22,May 22,23,2,701,701,100.0
FJUN61401602,789401,2022-05-31,100,0,0,Propel Mart,Surat,85,79,67,31-May-22,May 22,23,1,856,830,96.96261682242991
FJUN63401401,789401,2022-05-31,100,0,0,Propel Mart,Surat,85,79,67,31-May-22,May 22,23,3,308,277,89.93506493506493
FJUN63401602,789401,2022-05-31,0,100,0,Propel Mart,Surat,85,79,67,31-May-22,May 22,23,3,122,122,100.0
FJUN63401302,789401,2022-05-31,100,100,100,Propel Mart,Surat,85,79,67,31-May-22,May 22,23,3,417,417,100.0
FJUN62401201,789401,2022-05-31,100,100,100,Propel Mart,Surat,85,79,67,31-May-22,May 22,23,2,324,324,100.0
FJUN61622602,789622,2022-05-31,100,0,0,Expert Mart,Vadodara,90,79,71,31-May-22,May 22,23,1,1586,1526,96.21689785624213
FJUN63622601,789622,2022-05-31,0,100,0,Expert Mart,Vadodara,90,79,71,31-May-22,May 22,23,3,73,73,100.0
FJUN62622501,789622,2022-05-31,100,100,100,Expert Mart,Vadodara,90,79,71,31-May-22,May 22,23,2,564,564,100.0
FJUN63622101,789622,2022-05-31,100,100,100,Expert Mart,Vadodara,90,79,71,31-May-22,May 22,23,3,469,469,100.0
FJUN62320502,789320,2022-05-31,100,0,0,Chiptec Stores,Surat,91,81,74,31-May-22,May 22,23,2,281,276,98.22064056939502
FJUN63320503,789320,2022-05-31,100,100,100,Chiptec Stores,Surat,91,81,74,31-May-22,May 22,23,3,747,747,100.0
FJUN63320603,789320,2022-05-31,100,100,100,Chiptec Stores,Surat,91,81,74,31-May-22,May 22,23,3,153,153,100.0
FJUN61320602,789320,2022-05-31,100,100,100,Chiptec Stores,Surat,91,81,74,31-May-22,May 22,23,1,394,394,100.0
FJUN63721601,789721,2022-05-31,100,0,0,Logic Stores,Ahmedabad,89,75,67,31-May-22,May 22,23,3,704,699,99.28977272727273
FJUN62721303,789721,2022-05-31,0,100,0,Logic Stores,Ahmedabad,89,75,67,31-May-22,May 22,23,2,40,40,100.0
